state,county,NHGISST,NHGISCTY,race,sex,birth_yr,bpl,n
California,Los Angeles,060,0370,5,1,1912,53,25
California,Los Angeles,060,0370,5,1,1912,56,3
California,Los Angeles,060,0370,5,1,1912,501,14
California,Los Angeles,060,0370,5,1,1913,4,1
California,Los Angeles,060,0370,5,1,1913,6,179
California,Los Angeles,060,0370,5,1,1913,15,29
California,Los Angeles,060,0370,5,1,1913,30,1
California,Los Angeles,060,0370,5,1,1913,41,2
California,Los Angeles,060,0370,5,1,1913,49,1
California,Los Angeles,060,0370,5,1,1913,53,19
California,Los Angeles,060,0370,5,1,1913,501,13
California,Los Angeles,060,0370,5,1,1914,6,210
California,Los Angeles,060,0370,5,1,1914,8,4
California,Los Angeles,060,0370,5,1,1914,15,39
California,Los Angeles,060,0370,5,1,1914,16,2
California,Los Angeles,060,0370,5,1,1914,30,3
California,Los Angeles,060,0370,5,1,1914,31,1
California,Los Angeles,060,0370,5,1,1914,41,6
California,Los Angeles,060,0370,5,1,1914,48,1
California,Los Angeles,060,0370,5,1,1914,53,28
California,Los Angeles,060,0370,5,1,1914,56,3
California,Los Angeles,060,0370,5,1,1914,501,10
California,Los Angeles,060,0370,5,1,1914,NA,1
California,Los Angeles,060,0370,5,1,1915,4,1
California,Los Angeles,060,0370,5,1,1915,6,261
California,Los Angeles,060,0370,5,1,1915,8,3
California,Los Angeles,060,0370,5,1,1915,15,34
California,Los Angeles,060,0370,5,1,1915,16,3
California,Los Angeles,060,0370,5,1,1915,31,1
California,Los Angeles,060,0370,5,1,1915,41,6
California,Los Angeles,060,0370,5,1,1915,48,1
California,Los Angeles,060,0370,5,1,1915,49,3
California,Los Angeles,060,0370,5,1,1915,53,30
California,Los Angeles,060,0370,5,1,1915,501,10
California,Los Angeles,060,0370,5,1,1916,2,1
California,Los Angeles,060,0370,5,1,1916,4,1
California,Los Angeles,060,0370,5,1,1916,6,279
California,Los Angeles,060,0370,5,1,1916,8,3
California,Los Angeles,060,0370,5,1,1916,15,28
California,Los Angeles,060,0370,5,1,1916,16,4
California,Los Angeles,060,0370,5,1,1916,20,1
California,Los Angeles,060,0370,5,1,1916,30,2
California,Los Angeles,060,0370,5,1,1916,36,1
California,Los Angeles,060,0370,5,1,1916,41,4
California,Los Angeles,060,0370,5,1,1916,48,1
California,Los Angeles,060,0370,5,1,1916,49,2
California,Los Angeles,060,0370,5,1,1916,53,29
California,Los Angeles,060,0370,5,1,1916,56,1
California,Los Angeles,060,0370,5,1,1916,501,9
California,Los Angeles,060,0370,5,1,1917,4,4
California,Los Angeles,060,0370,5,1,1917,6,300
California,Los Angeles,060,0370,5,1,1917,8,3
California,Los Angeles,060,0370,5,1,1917,9,1
California,Los Angeles,060,0370,5,1,1917,15,20
California,Los Angeles,060,0370,5,1,1917,16,2
California,Los Angeles,060,0370,5,1,1917,18,1
California,Los Angeles,060,0370,5,1,1917,30,2
California,Los Angeles,060,0370,5,1,1917,32,1
California,Los Angeles,060,0370,5,1,1917,41,5
California,Los Angeles,060,0370,5,1,1917,49,3
California,Los Angeles,060,0370,5,1,1917,53,23
California,Los Angeles,060,0370,5,1,1917,56,3
California,Los Angeles,060,0370,5,1,1917,501,10
California,Los Angeles,060,0370,5,1,1918,4,1
California,Los Angeles,060,0370,5,1,1918,6,329
California,Los Angeles,060,0370,5,1,1918,8,7
California,Los Angeles,060,0370,5,1,1918,15,15
California,Los Angeles,060,0370,5,1,1918,16,1
California,Los Angeles,060,0370,5,1,1918,20,1
California,Los Angeles,060,0370,5,1,1918,26,1
California,Los Angeles,060,0370,5,1,1918,30,1
California,Los Angeles,060,0370,5,1,1918,31,1
California,Los Angeles,060,0370,5,1,1918,32,1
California,Los Angeles,060,0370,5,1,1918,35,2
California,Los Angeles,060,0370,5,1,1918,41,5
California,Los Angeles,060,0370,5,1,1918,48,1
California,Los Angeles,060,0370,5,1,1918,49,5
California,Los Angeles,060,0370,5,1,1918,53,21
California,Los Angeles,060,0370,5,1,1918,56,3
California,Los Angeles,060,0370,5,1,1918,501,10
California,Los Angeles,060,0370,5,1,1919,4,2
California,Los Angeles,060,0370,5,1,1919,6,375
California,Los Angeles,060,0370,5,1,1919,8,8
California,Los Angeles,060,0370,5,1,1919,15,24
California,Los Angeles,060,0370,5,1,1919,16,3
California,Los Angeles,060,0370,5,1,1919,30,4
California,Los Angeles,060,0370,5,1,1919,31,2
California,Los Angeles,060,0370,5,1,1919,41,6
California,Los Angeles,060,0370,5,1,1919,49,9
California,Los Angeles,060,0370,5,1,1919,53,31
California,Los Angeles,060,0370,5,1,1919,56,4
California,Los Angeles,060,0370,5,1,1919,150,1
California,Los Angeles,060,0370,5,1,1919,501,4
California,Los Angeles,060,0370,5,1,1920,2,1
California,Los Angeles,060,0370,5,1,1920,6,401
California,Los Angeles,060,0370,5,1,1920,8,7
California,Los Angeles,060,0370,5,1,1920,15,11
California,Los Angeles,060,0370,5,1,1920,16,4
California,Los Angeles,060,0370,5,1,1920,30,4
California,Los Angeles,060,0370,5,1,1920,31,3
California,Los Angeles,060,0370,5,1,1920,41,5
California,Los Angeles,060,0370,5,1,1920,48,1
California,Los Angeles,060,0370,5,1,1920,49,6
California,Los Angeles,060,0370,5,1,1920,53,39
California,Los Angeles,060,0370,5,1,1920,56,3
California,Los Angeles,060,0370,5,1,1920,501,6
California,Los Angeles,060,0370,5,1,1921,4,4
California,Los Angeles,060,0370,5,1,1921,6,446
California,Los Angeles,060,0370,5,1,1921,8,4
California,Los Angeles,060,0370,5,1,1921,15,5
California,Los Angeles,060,0370,5,1,1921,16,5
California,Los Angeles,060,0370,5,1,1921,30,4
California,Los Angeles,060,0370,5,1,1921,31,2
California,Los Angeles,060,0370,5,1,1921,32,1
California,Los Angeles,060,0370,5,1,1921,41,5
California,Los Angeles,060,0370,5,1,1921,48,1
California,Los Angeles,060,0370,5,1,1921,49,9
California,Los Angeles,060,0370,5,1,1921,53,38
California,Los Angeles,060,0370,5,1,1921,56,4
California,Los Angeles,060,0370,5,1,1921,150,1
California,Los Angeles,060,0370,5,1,1921,501,6
California,Los Angeles,060,0370,5,1,1922,2,1
California,Los Angeles,060,0370,5,1,1922,4,1
California,Los Angeles,060,0370,5,1,1922,6,390
California,Los Angeles,060,0370,5,1,1922,8,5
California,Los Angeles,060,0370,5,1,1922,15,10
California,Los Angeles,060,0370,5,1,1922,16,5
California,Los Angeles,060,0370,5,1,1922,30,3
California,Los Angeles,060,0370,5,1,1922,41,7
California,Los Angeles,060,0370,5,1,1922,48,1
California,Los Angeles,060,0370,5,1,1922,49,7
California,Los Angeles,060,0370,5,1,1922,53,16
California,Los Angeles,060,0370,5,1,1922,56,2
California,Los Angeles,060,0370,5,1,1922,501,8
California,Los Angeles,060,0370,5,1,1923,4,3
California,Los Angeles,060,0370,5,1,1923,6,404
California,Los Angeles,060,0370,5,1,1923,8,5
California,Los Angeles,060,0370,5,1,1923,15,10
California,Los Angeles,060,0370,5,1,1923,16,4
California,Los Angeles,060,0370,5,1,1923,17,1
California,Los Angeles,060,0370,5,1,1923,30,2
California,Los Angeles,060,0370,5,1,1923,32,3
California,Los Angeles,060,0370,5,1,1923,35,1
California,Los Angeles,060,0370,5,1,1923,36,1
California,Los Angeles,060,0370,5,1,1923,39,1
California,Los Angeles,060,0370,5,1,1923,41,3
California,Los Angeles,060,0370,5,1,1923,48,2
California,Los Angeles,060,0370,5,1,1923,49,3
California,Los Angeles,060,0370,5,1,1923,53,28
California,Los Angeles,060,0370,5,1,1923,501,4
California,Los Angeles,060,0370,5,1,1924,2,1
California,Los Angeles,060,0370,5,1,1924,4,1
California,Los Angeles,060,0370,5,1,1924,6,398
California,Los Angeles,060,0370,5,1,1924,8,1
California,Los Angeles,060,0370,5,1,1924,15,4
California,Los Angeles,060,0370,5,1,1924,16,2
California,Los Angeles,060,0370,5,1,1924,30,1
California,Los Angeles,060,0370,5,1,1924,31,1
California,Los Angeles,060,0370,5,1,1924,35,1
California,Los Angeles,060,0370,5,1,1924,40,1
California,Los Angeles,060,0370,5,1,1924,41,4
California,Los Angeles,060,0370,5,1,1924,49,7
California,Los Angeles,060,0370,5,1,1924,53,23
California,Los Angeles,060,0370,5,1,1924,56,4
California,Los Angeles,060,0370,5,1,1924,501,4
California,Los Angeles,060,0370,5,1,1924,NA,1
California,Los Angeles,060,0370,5,1,1925,4,1
California,Los Angeles,060,0370,5,1,1925,6,411
California,Los Angeles,060,0370,5,1,1925,8,4
California,Los Angeles,060,0370,5,1,1925,15,3
California,Los Angeles,060,0370,5,1,1925,16,2
California,Los Angeles,060,0370,5,1,1925,17,2
California,Los Angeles,060,0370,5,1,1925,30,2
California,Los Angeles,060,0370,5,1,1925,31,1
California,Los Angeles,060,0370,5,1,1925,40,1
California,Los Angeles,060,0370,5,1,1925,41,2
California,Los Angeles,060,0370,5,1,1925,48,2
California,Los Angeles,060,0370,5,1,1925,49,8
California,Los Angeles,060,0370,5,1,1925,53,21
California,Los Angeles,060,0370,5,1,1926,4,3
California,Los Angeles,060,0370,5,1,1926,6,343
California,Los Angeles,060,0370,5,1,1926,8,3
California,Los Angeles,060,0370,5,1,1926,15,5
California,Los Angeles,060,0370,5,1,1926,16,1
California,Los Angeles,060,0370,5,1,1926,30,2
California,Los Angeles,060,0370,5,1,1926,32,2
California,Los Angeles,060,0370,5,1,1926,41,1
California,Los Angeles,060,0370,5,1,1926,48,1
California,Los Angeles,060,0370,5,1,1926,49,6
California,Los Angeles,060,0370,5,1,1926,53,9
California,Los Angeles,060,0370,5,1,1926,501,4
California,Los Angeles,060,0370,5,1,1927,4,1
California,Los Angeles,060,0370,5,1,1927,6,293
California,Los Angeles,060,0370,5,1,1927,8,1
California,Los Angeles,060,0370,5,1,1927,15,3
California,Los Angeles,060,0370,5,1,1927,16,1
California,Los Angeles,060,0370,5,1,1927,17,1
California,Los Angeles,060,0370,5,1,1927,32,1
California,Los Angeles,060,0370,5,1,1927,36,1
California,Los Angeles,060,0370,5,1,1927,40,1
California,Los Angeles,060,0370,5,1,1927,41,3
California,Los Angeles,060,0370,5,1,1927,48,1
California,Los Angeles,060,0370,5,1,1927,49,3
California,Los Angeles,060,0370,5,1,1927,53,8
California,Los Angeles,060,0370,5,1,1927,56,1
California,Los Angeles,060,0370,5,1,1927,501,5
California,Los Angeles,060,0370,5,1,1928,4,2
California,Los Angeles,060,0370,5,1,1928,6,256
California,Los Angeles,060,0370,5,1,1928,8,3
California,Los Angeles,060,0370,5,1,1928,15,3
California,Los Angeles,060,0370,5,1,1928,16,1
California,Los Angeles,060,0370,5,1,1928,30,1
California,Los Angeles,060,0370,5,1,1928,31,1
California,Los Angeles,060,0370,5,1,1928,32,1
California,Los Angeles,060,0370,5,1,1928,48,1
California,Los Angeles,060,0370,5,1,1928,49,1
California,Los Angeles,060,0370,5,1,1928,53,7
California,Los Angeles,060,0370,5,1,1928,150,1
California,Los Angeles,060,0370,5,1,1928,501,2
California,Los Angeles,060,0370,5,1,1929,6,230
California,Los Angeles,060,0370,5,1,1929,8,1
California,Los Angeles,060,0370,5,1,1929,13,1
California,Los Angeles,060,0370,5,1,1929,15,5
California,Los Angeles,060,0370,5,1,1929,17,1
California,Los Angeles,060,0370,5,1,1929,36,1
California,Los Angeles,060,0370,5,1,1929,39,1
California,Los Angeles,060,0370,5,1,1929,40,1
California,Los Angeles,060,0370,5,1,1929,41,1
California,Los Angeles,060,0370,5,1,1929,49,5
California,Los Angeles,060,0370,5,1,1929,53,9
California,Los Angeles,060,0370,5,1,1929,501,2
California,Los Angeles,060,0370,5,1,1930,4,1
California,Los Angeles,060,0370,5,1,1930,6,216
California,Los Angeles,060,0370,5,1,1930,15,2
California,Los Angeles,060,0370,5,1,1930,16,1
California,Los Angeles,060,0370,5,1,1930,30,1
California,Los Angeles,060,0370,5,1,1930,31,1
California,Los Angeles,060,0370,5,1,1930,32,1
California,Los Angeles,060,0370,5,1,1930,41,1
California,Los Angeles,060,0370,5,1,1930,53,8
California,Los Angeles,060,0370,5,1,1930,56,1
California,Los Angeles,060,0370,5,1,1930,501,1
California,Los Angeles,060,0370,5,1,1931,4,1
California,Los Angeles,060,0370,5,1,1931,6,229
California,Los Angeles,060,0370,5,1,1931,15,1
California,Los Angeles,060,0370,5,1,1931,16,2
California,Los Angeles,060,0370,5,1,1931,31,1
California,Los Angeles,060,0370,5,1,1931,49,2
California,Los Angeles,060,0370,5,1,1931,53,5
California,Los Angeles,060,0370,5,1,1931,501,1
California,Los Angeles,060,0370,5,1,1932,6,251
California,Los Angeles,060,0370,5,1,1932,12,1
California,Los Angeles,060,0370,5,1,1932,35,1
California,Los Angeles,060,0370,5,1,1932,39,1
California,Los Angeles,060,0370,5,1,1932,53,2
California,Los Angeles,060,0370,5,1,1932,501,1
California,Los Angeles,060,0370,5,1,1933,6,241
California,Los Angeles,060,0370,5,1,1933,12,1
California,Los Angeles,060,0370,5,1,1933,15,3
California,Los Angeles,060,0370,5,1,1933,16,1
California,Los Angeles,060,0370,5,1,1933,17,1
California,Los Angeles,060,0370,5,1,1933,41,1
California,Los Angeles,060,0370,5,1,1933,53,4
California,Los Angeles,060,0370,5,1,1933,501,2
California,Los Angeles,060,0370,5,1,1934,4,2
California,Los Angeles,060,0370,5,1,1934,6,212
California,Los Angeles,060,0370,5,1,1934,15,2
California,Los Angeles,060,0370,5,1,1934,36,1
California,Los Angeles,060,0370,5,1,1934,49,2
California,Los Angeles,060,0370,5,1,1934,53,3
California,Los Angeles,060,0370,5,1,1934,501,1
California,Los Angeles,060,0370,5,1,1935,2,1
California,Los Angeles,060,0370,5,1,1935,4,1
California,Los Angeles,060,0370,5,1,1935,6,228
California,Los Angeles,060,0370,5,1,1935,34,1
California,Los Angeles,060,0370,5,1,1935,35,1
California,Los Angeles,060,0370,5,1,1935,41,2
California,Los Angeles,060,0370,5,1,1935,48,1
California,Los Angeles,060,0370,5,1,1935,53,4
California,Los Angeles,060,0370,5,1,1935,501,6
California,Los Angeles,060,0370,5,1,1936,6,212
California,Los Angeles,060,0370,5,1,1936,8,1
California,Los Angeles,060,0370,5,1,1936,15,1
California,Los Angeles,060,0370,5,1,1936,17,1
California,Los Angeles,060,0370,5,1,1936,48,1
California,Los Angeles,060,0370,5,1,1936,53,1
California,Los Angeles,060,0370,5,1,1937,6,214
California,Los Angeles,060,0370,5,1,1937,15,1
California,Los Angeles,060,0370,5,1,1937,53,1
California,Los Angeles,060,0370,5,1,1937,501,1
California,Los Angeles,060,0370,5,1,1938,6,228
California,Los Angeles,060,0370,5,1,1938,15,1
California,Los Angeles,060,0370,5,1,1938,26,1
California,Los Angeles,060,0370,5,1,1938,48,1
California,Los Angeles,060,0370,5,1,1938,53,2
California,Los Angeles,060,0370,5,1,1938,99,1
California,Los Angeles,060,0370,5,1,1939,6,284
California,Los Angeles,060,0370,5,1,1939,36,1
California,Los Angeles,060,0370,5,1,1939,53,1
California,Los Angeles,060,0370,5,1,1939,56,1
California,Los Angeles,060,0370,5,1,1939,501,1
California,Los Angeles,060,0370,5,1,1940,6,252
California,Los Angeles,060,0370,5,1,1940,17,1
California,Los Angeles,060,0370,5,1,1940,501,2
California,Los Angeles,060,0370,5,1,1941,6,272
California,Los Angeles,060,0370,5,1,1942,6,130
California,Los Angeles,060,0370,5,NA,1879,501,1
California,Los Angeles,060,0370,5,NA,1901,501,1
California,Los Angeles,060,0370,5,NA,1907,15,1
California,Los Angeles,060,0370,5,NA,1915,15,1
California,Los Angeles,060,0370,5,NA,1916,15,1
California,Los Angeles,060,0370,5,NA,1921,6,1
California,Los Angeles,060,0370,NA,0,1863,501,1
California,Los Angeles,060,0370,NA,0,1865,501,3
California,Los Angeles,060,0370,NA,0,1867,501,2
California,Los Angeles,060,0370,NA,0,1869,501,3
California,Los Angeles,060,0370,NA,0,1870,501,4
California,Los Angeles,060,0370,NA,0,1872,501,3
California,Los Angeles,060,0370,NA,0,1873,501,5
California,Los Angeles,060,0370,NA,0,1874,501,5
California,Los Angeles,060,0370,NA,0,1875,501,4
California,Los Angeles,060,0370,NA,0,1876,501,8
California,Los Angeles,060,0370,NA,0,1877,501,5
California,Los Angeles,060,0370,NA,0,1878,501,11
California,Los Angeles,060,0370,NA,0,1879,501,11
California,Los Angeles,060,0370,NA,0,1880,501,13
California,Los Angeles,060,0370,NA,0,1881,501,7
California,Los Angeles,060,0370,NA,0,1882,6,1
California,Los Angeles,060,0370,NA,0,1882,501,16
California,Los Angeles,060,0370,NA,0,1883,501,12
California,Los Angeles,060,0370,NA,0,1884,501,19
California,Los Angeles,060,0370,NA,0,1885,501,11
California,Los Angeles,060,0370,NA,0,1886,501,10
California,Los Angeles,060,0370,NA,0,1887,501,11
California,Los Angeles,060,0370,NA,0,1888,501,19
California,Los Angeles,060,0370,NA,0,1889,501,13
California,Los Angeles,060,0370,NA,0,1890,501,5
California,Los Angeles,060,0370,NA,0,1891,501,5
California,Los Angeles,060,0370,NA,0,1892,501,8
California,Los Angeles,060,0370,NA,0,1893,501,4
California,Los Angeles,060,0370,NA,0,1894,15,1
California,Los Angeles,060,0370,NA,0,1894,501,2
California,Los Angeles,060,0370,NA,0,1895,501,5
California,Los Angeles,060,0370,NA,0,1896,501,1
California,Los Angeles,060,0370,NA,0,1897,15,1
California,Los Angeles,060,0370,NA,0,1897,501,3
California,Los Angeles,060,0370,NA,0,1898,501,9
California,Los Angeles,060,0370,NA,0,1899,501,4
California,Los Angeles,060,0370,NA,0,1900,15,1
California,Los Angeles,060,0370,NA,0,1900,501,6
California,Los Angeles,060,0370,NA,0,1901,6,1
California,Los Angeles,060,0370,NA,0,1901,15,3
California,Los Angeles,060,0370,NA,0,1901,501,5
California,Los Angeles,060,0370,NA,0,1902,501,4
California,Los Angeles,060,0370,NA,0,1902,NA,1
California,Los Angeles,060,0370,NA,0,1903,15,2
California,Los Angeles,060,0370,NA,0,1903,501,4
California,Los Angeles,060,0370,NA,0,1904,15,1
California,Los Angeles,060,0370,NA,0,1904,501,5
California,Los Angeles,060,0370,NA,0,1905,15,1
California,Los Angeles,060,0370,NA,0,1905,501,2
California,Los Angeles,060,0370,NA,0,1906,6,1
California,Los Angeles,060,0370,NA,0,1906,53,1
California,Los Angeles,060,0370,NA,0,1906,501,2
California,Los Angeles,060,0370,NA,0,1907,6,1
California,Los Angeles,060,0370,NA,0,1907,501,2
California,Los Angeles,060,0370,NA,0,1907,NA,1
California,Los Angeles,060,0370,NA,0,1908,6,1
California,Los Angeles,060,0370,NA,0,1908,15,1
California,Los Angeles,060,0370,NA,0,1908,501,1
California,Los Angeles,060,0370,NA,0,1909,6,1
California,Los Angeles,060,0370,NA,0,1909,15,1
California,Los Angeles,060,0370,NA,0,1909,53,1
California,Los Angeles,060,0370,NA,0,1910,8,1
California,Los Angeles,060,0370,NA,0,1911,15,1
California,Los Angeles,060,0370,NA,0,1911,53,1
California,Los Angeles,060,0370,NA,0,1912,6,2
California,Los Angeles,060,0370,NA,0,1913,6,2
California,Los Angeles,060,0370,NA,0,1913,41,1
California,Los Angeles,060,0370,NA,0,1915,6,3
California,Los Angeles,060,0370,NA,0,1916,6,1
California,Los Angeles,060,0370,NA,0,1916,8,1
California,Los Angeles,060,0370,NA,0,1917,6,1
California,Los Angeles,060,0370,NA,0,1917,16,1
California,Los Angeles,060,0370,NA,0,1918,8,1
California,Los Angeles,060,0370,NA,0,1920,6,1
California,Los Angeles,060,0370,NA,0,1923,6,1
California,Los Angeles,060,0370,NA,0,1926,501,1
California,Los Angeles,060,0370,NA,1,1859,501,1
California,Los Angeles,060,0370,NA,1,1861,53,1
California,Los Angeles,060,0370,NA,1,1869,501,2
California,Los Angeles,060,0370,NA,1,1872,501,1
California,Los Angeles,060,0370,NA,1,1874,501,1
California,Los Angeles,060,0370,NA,1,1875,501,2
California,Los Angeles,060,0370,NA,1,1877,501,1
California,Los Angeles,060,0370,NA,1,1878,501,1
California,Los Angeles,060,0370,NA,1,1879,501,1
California,Los Angeles,060,0370,NA,1,1880,501,1
California,Los Angeles,060,0370,NA,1,1881,501,3
California,Los Angeles,060,0370,NA,1,1882,501,2
California,Los Angeles,060,0370,NA,1,1883,501,1
California,Los Angeles,060,0370,NA,1,1884,501,1
California,Los Angeles,060,0370,NA,1,1889,501,4
California,Los Angeles,060,0370,NA,1,1890,501,1
California,Los Angeles,060,0370,NA,1,1892,501,1
California,Los Angeles,060,0370,NA,1,1893,501,2
California,Los Angeles,060,0370,NA,1,1894,501,2
California,Los Angeles,060,0370,NA,1,1895,501,1
California,Los Angeles,060,0370,NA,1,1896,501,5
California,Los Angeles,060,0370,NA,1,1897,6,1
California,Los Angeles,060,0370,NA,1,1897,501,3
