state,county,NHGISST,NHGISCTY,sex,birthyr,birthplace,n_z_I,p_z_I,STATEFIP,COUNTYICP,n_z,p_z,pr_intern
California,Mendocino,060,0450,1,1916,13,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Mendocino,060,0450,1,1918,13,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Mendocino,060,0450,1,1922,13,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Mendocino,060,0450,1,1923,13,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Mendocino,060,0450,1,1925,13,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Mendocino,060,0450,1,1931,13,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Mendocino,060,0450,1,1932,13,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Mendocino,060,0450,1,1933,13,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Mendocino,060,0450,1,1939,13,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Mendocino,060,0450,1,1940,13,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Mendocino,060,0450,2,1878,96,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Mendocino,060,0450,2,1880,99,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Mendocino,060,0450,2,1885,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Mendocino,060,0450,2,1886,90,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Mendocino,060,0450,2,1893,99,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Mendocino,060,0450,2,1894,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Mendocino,060,0450,2,1897,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Mendocino,060,0450,2,1901,93,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Mendocino,060,0450,2,1904,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Mendocino,060,0450,2,1911,13,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Mendocino,060,0450,2,1913,13,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Mendocino,060,0450,2,1921,13,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Mendocino,060,0450,2,1922,13,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Mendocino,060,0450,2,1923,13,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Mendocino,060,0450,2,1924,13,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Mendocino,060,0450,2,1925,13,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Mendocino,060,0450,2,1926,13,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Mendocino,060,0450,2,1929,13,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Mendocino,060,0450,2,1931,13,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Mendocino,060,0450,2,1933,12,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Mendocino,060,0450,2,1937,13,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1867,99,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1869,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1870,99,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1872,96,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1873,95,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1873,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1874,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1875,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1876,93,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1876,94,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1876,96,3,2.768242719521648e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1877,94,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1877,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1877,99,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1878,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1878,99,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1879,93,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1879,94,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1879,95,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1880,93,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1880,94,3,2.768242719521648e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1880,96,3,2.768242719521648e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1880,99,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1881,93,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1881,96,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1881,99,3,2.768242719521648e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1882,93,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1882,94,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1882,95,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1882,96,3,2.768242719521648e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1883,93,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1883,94,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1884,96,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1884,99,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1885,93,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1885,95,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1885,96,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1885,99,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1886,93,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1886,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1886,97,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1887,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1888,96,3,2.768242719521648e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1889,96,4,3.69099029269553e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1889,99,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1890,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1891,93,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1891,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1891,99,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1892,94,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1892,99,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1893,94,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1893,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1894,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1896,96,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1897,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1898,97,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1900,99,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1902,13,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1902,99,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1903,99,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1904,13,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1904,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1906,13,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1906,71,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1907,13,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1908,74,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1909,13,3,2.768242719521648e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1911,13,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1912,13,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1912,93,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1913,13,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1913,72,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1914,13,3,2.768242719521648e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1916,13,4,3.69099029269553e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1917,13,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1918,13,3,2.768242719521648e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1919,13,4,3.69099029269553e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1920,13,5,4.613737865869413e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1921,11,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1921,13,11,1.0150223304912708e-4,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1922,13,9,8.304728158564943e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1923,13,7,6.459233012217178e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1924,13,8,7.38198058539106e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1925,13,9,8.304728158564943e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1926,13,4,3.69099029269553e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1927,13,9,8.304728158564943e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1928,13,4,3.69099029269553e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1929,13,7,6.459233012217178e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1930,13,3,2.768242719521648e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1931,13,3,2.768242719521648e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1932,13,6,5.536485439043296e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1933,13,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1934,13,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1935,13,3,2.768242719521648e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1936,13,3,2.768242719521648e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1937,13,5,4.613737865869413e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1938,13,3,2.768242719521648e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1939,13,3,2.768242719521648e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1940,13,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1941,13,3,2.768242719521648e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,1,1942,13,4,3.69099029269553e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1867,94,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1870,94,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1876,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1877,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1878,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1879,95,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1879,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1880,95,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1880,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1881,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1882,96,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1884,93,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1884,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1885,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1886,93,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1886,99,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1887,93,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1889,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1890,94,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1890,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1891,93,3,2.768242719521648e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1891,94,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1891,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1891,99,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1892,93,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1892,94,3,2.768242719521648e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1892,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1893,92,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1893,95,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1893,96,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1893,97,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1894,94,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1894,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1894,97,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1894,98,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1895,99,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1896,92,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1896,93,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1896,94,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1896,96,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1896,99,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1897,93,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1897,96,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1898,92,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1898,94,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1898,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1898,97,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1899,95,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1899,96,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1900,96,4,3.69099029269553e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1901,13,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1901,94,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1901,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1901,99,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1902,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1902,99,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1903,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1903,99,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1904,96,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1906,97,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1908,13,3,2.768242719521648e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1909,13,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1910,13,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1911,13,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1912,13,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1913,13,4,3.69099029269553e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1914,13,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1915,12,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1915,13,4,3.69099029269553e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1917,13,5,4.613737865869413e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1918,13,9,8.304728158564943e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1919,13,9,8.304728158564943e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1920,11,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1920,13,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1921,13,5,4.613737865869413e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1922,13,8,7.38198058539106e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1923,13,9,8.304728158564943e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1924,13,14,1.2918466024434356e-4,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1925,13,6,5.536485439043296e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1926,13,5,4.613737865869413e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1927,13,8,7.38198058539106e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1928,13,8,7.38198058539106e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1929,13,3,2.768242719521648e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1930,13,7,6.459233012217178e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1931,13,6,5.536485439043296e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1932,13,4,3.69099029269553e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1933,13,6,5.536485439043296e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1934,13,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1935,13,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1936,13,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1937,13,3,2.768242719521648e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1938,13,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1939,13,3,2.768242719521648e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1940,13,3,2.768242719521648e-5,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1941,13,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Merced,060,0470,2,1942,13,3,2.768242719521648e-5,NA,NA,NA,NA,NA
California,Modoc,060,0490,1,1876,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Modoc,060,0490,1,1900,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Modoc,060,0490,2,1891,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Modoc,060,0490,2,1933,13,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Mono/Alpine,NA,NA,1,1886,99,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Mono/Alpine,NA,NA,1,1909,99,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Mono/Alpine,NA,NA,1,1919,13,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Mono/Alpine,NA,NA,1,1924,13,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Mono/Alpine,NA,NA,1,1926,13,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Mono/Alpine,NA,NA,1,1933,13,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Mono/Alpine,NA,NA,2,1911,13,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Mono/Alpine,NA,NA,2,1922,13,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Monterey,060,0530,1,1862,99,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Monterey,060,0530,1,1863,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Monterey,060,0530,1,1865,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Monterey,060,0530,1,1865,99,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Monterey,060,0530,1,1866,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Monterey,060,0530,1,1867,99,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Monterey,060,0530,1,1868,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Monterey,060,0530,1,1869,96,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Monterey,060,0530,1,1869,99,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Monterey,060,0530,1,1870,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Monterey,060,0530,1,1871,96,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Monterey,060,0530,1,1872,98,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Monterey,060,0530,1,1872,99,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Monterey,060,0530,1,1874,96,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Monterey,060,0530,1,1874,99,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Monterey,060,0530,1,1875,93,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Monterey,060,0530,1,1875,94,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Monterey,060,0530,1,1875,96,6,5.536485439043296e-5,NA,NA,NA,NA,NA
California,Monterey,060,0530,1,1875,99,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Monterey,060,0530,1,1876,95,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Monterey,060,0530,1,1876,96,4,3.69099029269553e-5,NA,NA,NA,NA,NA
California,Monterey,060,0530,1,1877,96,6,5.536485439043296e-5,NA,NA,NA,NA,NA
California,Monterey,060,0530,1,1877,97,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Monterey,060,0530,1,1877,99,3,2.768242719521648e-5,NA,NA,NA,NA,NA
California,Monterey,060,0530,1,1878,94,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Monterey,060,0530,1,1878,96,8,7.38198058539106e-5,NA,NA,NA,NA,NA
California,Monterey,060,0530,1,1878,99,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Monterey,060,0530,1,1879,96,9,8.304728158564943e-5,NA,NA,NA,NA,NA
California,Monterey,060,0530,1,1879,99,4,3.69099029269553e-5,NA,NA,NA,NA,NA
California,Monterey,060,0530,1,1880,94,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Monterey,060,0530,1,1880,95,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Monterey,060,0530,1,1880,96,5,4.613737865869413e-5,NA,NA,NA,NA,NA
California,Monterey,060,0530,1,1880,99,5,4.613737865869413e-5,NA,NA,NA,NA,NA
California,Monterey,060,0530,1,1881,93,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Monterey,060,0530,1,1881,94,3,2.768242719521648e-5,NA,NA,NA,NA,NA
California,Monterey,060,0530,1,1881,96,4,3.69099029269553e-5,NA,NA,NA,NA,NA
California,Monterey,060,0530,1,1881,99,5,4.613737865869413e-5,NA,NA,NA,NA,NA
California,Monterey,060,0530,1,1882,94,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Monterey,060,0530,1,1882,95,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Monterey,060,0530,1,1882,96,6,5.536485439043296e-5,NA,NA,NA,NA,NA
California,Monterey,060,0530,1,1882,99,5,4.613737865869413e-5,NA,NA,NA,NA,NA
California,Monterey,060,0530,1,1883,94,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Monterey,060,0530,1,1883,96,11,1.0150223304912708e-4,NA,NA,NA,NA,NA
California,Monterey,060,0530,1,1883,99,4,3.69099029269553e-5,NA,NA,NA,NA,NA
California,Monterey,060,0530,1,1884,96,5,4.613737865869413e-5,NA,NA,NA,NA,NA
California,Monterey,060,0530,1,1884,99,4,3.69099029269553e-5,NA,NA,NA,NA,NA
California,Monterey,060,0530,1,1885,94,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Monterey,060,0530,1,1885,95,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Monterey,060,0530,1,1885,96,3,2.768242719521648e-5,NA,NA,NA,NA,NA
California,Monterey,060,0530,1,1885,97,2,1.845495146347765e-5,NA,NA,NA,NA,NA
California,Monterey,060,0530,1,1885,99,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Monterey,060,0530,1,1886,94,1,9.227475731738825e-6,NA,NA,NA,NA,NA
California,Monterey,060,0530,1,1886,96,7,6.459233012217178e-5,NA,NA,NA,NA,NA
California,Monterey,060,0530,1,1886,99,1,9.227475731738825e-6,NA,NA,NA,NA,NA
