STATEFIP,COUNTYICP,SEX,BIRTHYR,BPL,n,p,NHGISST,NHGISCTY
6,610,1,1915,6,17,1.341741580571582e-4,060,0610
6,610,1,1903,501,3,2.3677792598322034e-5,060,0610
6,610,1,1892,501,3,2.3677792598322034e-5,060,0610
6,610,2,1915,6,7,5.524818272941808e-5,060,0610
6,610,2,1883,501,5,3.946298766387006e-5,060,0610
6,610,1,1908,6,3,2.3677792598322034e-5,060,0610
6,610,2,1876,501,5,3.946298766387006e-5,060,0610
6,610,1,1903,15,4,3.1570390131096046e-5,060,0610
6,610,2,1916,53,1,7.892597532774011e-6,060,0610
6,610,1,1903,6,1,7.892597532774011e-6,060,0610
6,610,1,1862,501,1,7.892597532774011e-6,060,0610
6,610,1,1919,53,1,7.892597532774011e-6,060,0610
6,610,1,1921,53,1,7.892597532774011e-6,060,0610
6,610,2,1918,53,1,7.892597532774011e-6,060,0610
6,610,2,1915,15,1,7.892597532774011e-6,060,0610
6,650,2,1922,6,8,6.314078026219209e-5,060,0650
6,650,2,1893,501,3,2.3677792598322034e-5,060,0650
6,650,1,1897,501,3,2.3677792598322034e-5,060,0650
6,650,1,1930,6,5,3.946298766387006e-5,060,0650
6,650,1,1923,6,9,7.10333777949661e-5,060,0650
6,650,2,1899,501,6,4.735558519664407e-5,060,0650
6,650,1,1917,6,5,3.946298766387006e-5,060,0650
6,650,2,1914,6,3,2.3677792598322034e-5,060,0650
6,650,1,1927,6,6,4.735558519664407e-5,060,0650
6,650,2,1913,6,2,1.5785195065548023e-5,060,0650
6,650,1,1909,15,1,7.892597532774011e-6,060,0650
6,650,2,1927,4,1,7.892597532774011e-6,060,0650
6,650,2,1880,501,4,3.1570390131096046e-5,060,0650
6,650,1,1931,6,2,1.5785195065548023e-5,060,0650
6,650,1,1881,501,2,1.5785195065548023e-5,060,0650
6,650,1,1912,6,1,7.892597532774011e-6,060,0650
6,650,1,1909,6,1,7.892597532774011e-6,060,0650
6,650,1,1921,49,1,7.892597532774011e-6,060,0650
6,650,1,1892,501,1,7.892597532774011e-6,060,0650
6,650,1,1938,8,1,7.892597532774011e-6,060,0650
6,670,2,1940,6,36,2.841335111798644e-4,060,0670
6,670,1,1906,501,10,7.892597532774011e-5,060,0670
6,670,2,1925,6,105,8.287227409412712e-4,060,0670
6,670,1,1931,6,79,6.235152050891469e-4,060,0670
6,670,1,1932,6,52,4.1041507170424857e-4,060,0670
6,670,1,1881,501,46,3.6305948650760454e-4,060,0670
6,670,2,1936,6,50,3.9462987663870056e-4,060,0670
6,670,1,1921,6,108,8.524005335395933e-4,060,0670
6,670,2,1938,6,41,3.2359649884373444e-4,060,0670
6,670,1,1914,6,48,3.7884468157315255e-4,060,0670
6,670,1,1876,501,39,3.0781130377818643e-4,060,0670
6,670,1,1905,501,15,1.1838896299161017e-4,060,0670
6,670,2,1880,501,22,1.7363714572102824e-4,060,0670
6,670,1,1901,53,1,7.892597532774011e-6,060,0670
6,670,1,1883,501,54,4.2620026676979663e-4,060,0670
6,670,2,1886,501,25,1.9731493831935028e-4,060,0670
6,670,1,1905,6,10,7.892597532774011e-5,060,0670
6,670,1,1914,501,5,3.946298766387006e-5,060,0670
6,670,2,1877,501,8,6.314078026219209e-5,060,0670
6,670,1,1914,15,4,3.1570390131096046e-5,060,0670
6,670,1,1906,15,3,2.3677792598322034e-5,060,0670
6,670,1,1925,8,1,7.892597532774011e-6,060,0670
6,670,1,1906,6,9,7.10333777949661e-5,060,0670
6,670,2,1919,53,1,7.892597532774011e-6,060,0670
6,670,2,1917,32,1,7.892597532774011e-6,060,0670
6,670,2,1918,32,3,2.3677792598322034e-5,060,0670
6,670,1,1905,15,6,4.735558519664407e-5,060,0670
6,670,1,1919,26,1,7.892597532774011e-6,060,0670
6,670,2,1915,53,1,7.892597532774011e-6,060,0670
6,670,2,1918,53,2,1.5785195065548023e-5,060,0670
6,670,1,1909,53,1,7.892597532774011e-6,060,0670
6,670,2,1906,53,1,7.892597532774011e-6,060,0670
6,670,1,1925,49,1,7.892597532774011e-6,060,0670
6,670,1,1912,53,1,7.892597532774011e-6,060,0670
6,670,2,1925,15,1,7.892597532774011e-6,060,0670
6,670,2,1925,501,1,7.892597532774011e-6,060,0670
6,670,2,1929,53,1,7.892597532774011e-6,060,0670
6,670,2,1918,56,1,7.892597532774011e-6,060,0670
6,670,2,1917,53,1,7.892597532774011e-6,060,0670
6,670,1,1931,501,1,7.892597532774011e-6,060,0670
6,670,1,1921,15,3,2.3677792598322034e-5,060,0670
6,670,2,1919,32,1,7.892597532774011e-6,060,0670
6,670,2,1868,501,1,7.892597532774011e-6,060,0670
6,670,1,1921,501,1,7.892597532774011e-6,060,0670
6,690,2,1922,6,10,7.892597532774011e-5,060,0690
6,690,1,1872,501,2,1.5785195065548023e-5,060,0690
6,690,2,1916,6,8,6.314078026219209e-5,060,0690
6,690,2,1919,6,5,3.946298766387006e-5,060,0690
6,690,2,1928,6,11,8.681857286051412e-5,060,0690
6,690,1,1895,501,3,2.3677792598322034e-5,060,0690
6,690,2,1890,501,1,7.892597532774011e-6,060,0690
6,690,1,1931,6,6,4.735558519664407e-5,060,0690
6,690,2,1932,6,8,6.314078026219209e-5,060,0690
6,690,1,1917,56,1,7.892597532774011e-6,060,0690
6,690,1,1899,501,1,7.892597532774011e-6,060,0690
6,690,1,1878,501,2,1.5785195065548023e-5,060,0690
6,690,2,1905,501,3,2.3677792598322034e-5,060,0690
6,690,1,1873,501,3,2.3677792598322034e-5,060,0690
6,690,2,1887,501,2,1.5785195065548023e-5,060,0690
6,690,2,1893,501,2,1.5785195065548023e-5,060,0690
6,690,1,1868,501,1,7.892597532774011e-6,060,0690
6,690,2,1878,501,1,7.892597532774011e-6,060,0690
6,690,2,1909,6,1,7.892597532774011e-6,060,0690
6,690,2,1908,6,1,7.892597532774011e-6,060,0690
6,710,1,1912,6,1,7.892597532774011e-6,060,0710
6,710,1,1880,501,2,1.5785195065548023e-5,060,0710
6,710,1,1901,501,3,2.3677792598322034e-5,060,0710
6,710,2,1898,501,2,1.5785195065548023e-5,060,0710
6,710,2,1900,501,3,2.3677792598322034e-5,060,0710
6,710,2,1929,6,2,1.5785195065548023e-5,060,0710
6,710,1,1893,501,1,7.892597532774011e-6,060,0710
6,710,2,1891,501,2,1.5785195065548023e-5,060,0710
6,710,1,1912,15,2,1.5785195065548023e-5,060,0710
6,710,1,1905,501,1,7.892597532774011e-6,060,0710
6,710,2,1910,6,1,7.892597532774011e-6,060,0710
6,710,1,1901,15,1,7.892597532774011e-6,060,0710
6,710,2,1903,501,1,7.892597532774011e-6,060,0710
6,710,1,1915,6,2,1.5785195065548023e-5,060,0710
6,710,2,1910,501,1,7.892597532774011e-6,060,0710
6,710,2,1917,6,2,1.5785195065548023e-5,060,0710
6,710,1,1918,16,1,7.892597532774011e-6,060,0710
6,710,2,1925,6,1,7.892597532774011e-6,060,0710
6,710,2,1915,200,1,7.892597532774011e-6,060,0710
6,710,2,1879,501,1,7.892597532774011e-6,060,0710
6,710,2,1881,501,1,7.892597532774011e-6,060,0710
6,730,2,1927,40,1,7.892597532774011e-6,060,0730
6,730,2,1920,15,2,1.5785195065548023e-5,060,0730
6,730,1,1880,15,1,7.892597532774011e-6,060,0730
6,730,1,1867,501,1,7.892597532774011e-6,060,0730
6,730,2,1933,8,1,7.892597532774011e-6,060,0730
6,730,1,1917,8,1,7.892597532774011e-6,060,0730
6,750,1,1886,501,49,3.8673727910592653e-4,060,0750
6,750,1,1885,501,55,4.340928643025706e-4,060,0750
6,750,1,1927,6,41,3.2359649884373444e-4,060,0750
6,750,2,1937,6,22,1.7363714572102824e-4,060,0750
6,750,1,1912,15,13,1.0260376792606214e-4,060,0750
6,750,1,1878,501,26,2.0520753585212429e-4,060,0750
6,750,2,1928,6,35,2.762409136470904e-4,060,0750
6,750,1,1876,501,25,1.9731493831935028e-4,060,0750
6,750,1,1914,501,6,4.735558519664407e-5,060,0750
6,750,1,1874,501,17,1.341741580571582e-4,060,0750
6,750,2,1928,501,3,2.3677792598322034e-5,060,0750
6,750,1,1904,501,34,2.683483161143164e-4,060,0750
6,750,1,1912,6,32,2.5256312104876837e-4,060,0750
6,750,1,1877,501,41,3.2359649884373444e-4,060,0750
6,750,1,1918,6,57,4.498780593681186e-4,060,0750
6,750,2,1886,501,19,1.4995935312270623e-4,060,0750
6,750,1,1914,6,28,2.2099273091767232e-4,060,0750
6,750,2,1893,501,33,2.6045571858154235e-4,060,0750
6,750,1,1901,400,1,7.892597532774011e-6,060,0750
6,750,1,1933,6,36,2.841335111798644e-4,060,0750
6,750,2,1912,6,24,1.8942234078657628e-4,060,0750
6,750,2,1914,8,2,1.5785195065548023e-5,060,0750
6,750,1,1918,15,2,1.5785195065548023e-5,060,0750
6,750,1,1940,6,19,1.4995935312270623e-4,060,0750
6,750,1,1905,53,1,7.892597532774011e-6,060,0750
6,750,2,1912,15,6,4.735558519664407e-5,060,0750
6,750,2,1934,516,1,7.892597532774011e-6,060,0750
6,750,1,1904,15,5,3.946298766387006e-5,060,0750
6,750,2,1912,501,5,3.946298766387006e-5,060,0750
6,750,2,1876,501,7,5.524818272941808e-5,060,0750
6,750,1,1912,501,6,4.735558519664407e-5,060,0750
6,750,2,1920,53,2,1.5785195065548023e-5,060,0750
6,750,2,1919,53,3,2.3677792598322034e-5,060,0750
6,750,1,1914,15,5,3.946298766387006e-5,060,0750
6,750,1,1940,15,1,7.892597532774011e-6,060,0750
6,750,1,1886,6,1,7.892597532774011e-6,060,0750
6,750,2,1935,29,2,1.5785195065548023e-5,060,0750
6,750,2,1940,37,1,7.892597532774011e-6,060,0750
6,750,2,1913,8,1,7.892597532774011e-6,060,0750
6,750,2,1920,16,2,1.5785195065548023e-5,060,0750
6,750,1,1934,49,1,7.892597532774011e-6,060,0750
6,750,1,1927,501,2,1.5785195065548023e-5,060,0750
6,750,1,1933,501,2,1.5785195065548023e-5,060,0750
6,750,1,1904,6,1,7.892597532774011e-6,060,0750
6,750,1,1918,501,3,2.3677792598322034e-5,060,0750
6,750,2,1940,500,1,7.892597532774011e-6,060,0750
6,750,2,1920,32,1,7.892597532774011e-6,060,0750
6,750,2,1919,32,1,7.892597532774011e-6,060,0750
6,750,1,1928,49,1,7.892597532774011e-6,060,0750
6,750,2,1914,49,1,7.892597532774011e-6,060,0750
6,750,1,1925,53,1,7.892597532774011e-6,060,0750
6,750,2,1930,53,1,7.892597532774011e-6,060,0750
6,750,2,1892,542,1,7.892597532774011e-6,060,0750
6,770,1,1896,501,12,9.471117039328814e-5,060,0770
6,770,2,1935,6,31,2.4467052351599434e-4,060,0770
6,770,2,1938,6,35,2.762409136470904e-4,060,0770
6,770,1,1883,501,36,2.841335111798644e-4,060,0770
6,770,1,1929,6,43,3.393816939092825e-4,060,0770
6,770,1,1923,6,79,6.235152050891469e-4,060,0770
6,770,1,1876,501,34,2.683483161143164e-4,060,0770
6,770,1,1906,6,5,3.946298766387006e-5,060,0770
6,770,1,1879,501,37,2.920261087126384e-4,060,0770
6,770,2,1933,6,35,2.762409136470904e-4,060,0770
6,770,1,1909,15,3,2.3677792598322034e-5,060,0770
6,770,2,1912,15,2,1.5785195065548023e-5,060,0770
6,770,2,1902,501,22,1.7363714572102824e-4,060,0770
6,770,1,1917,6,50,3.9462987663870056e-4,060,0770
6,770,2,1920,53,1,7.892597532774011e-6,060,0770
6,770,1,1895,501,25,1.9731493831935028e-4,060,0770
6,770,2,1912,6,11,8.681857286051412e-5,060,0770
6,770,1,1861,501,2,1.5785195065548023e-5,060,0770
6,770,2,1909,6,6,4.735558519664407e-5,060,0770
6,770,2,1878,501,3,2.3677792598322034e-5,060,0770
6,770,2,1884,501,9,7.10333777949661e-5,060,0770
6,770,2,1909,501,3,2.3677792598322034e-5,060,0770
6,770,1,1909,6,7,5.524818272941808e-5,060,0770
6,770,1,1906,501,12,9.471117039328814e-5,060,0770
6,770,2,1902,15,1,7.892597532774011e-6,060,0770
6,770,2,1925,49,1,7.892597532774011e-6,060,0770
6,770,1,1906,15,3,2.3677792598322034e-5,060,0770
6,770,1,1895,15,1,7.892597532774011e-6,060,0770
6,770,1,1917,15,1,7.892597532774011e-6,060,0770
6,770,1,1929,501,1,7.892597532774011e-6,060,0770
6,770,2,1874,501,2,1.5785195065548023e-5,060,0770
6,770,2,1938,501,1,7.892597532774011e-6,060,0770
6,770,2,1910,453,1,7.892597532774011e-6,060,0770
6,770,1,1863,501,2,1.5785195065548023e-5,060,0770
6,770,1,1909,501,1,7.892597532774011e-6,060,0770
6,770,1,1896,15,1,7.892597532774011e-6,060,0770
6,790,2,1921,6,13,1.0260376792606214e-4,060,0790
6,790,1,1924,6,14,1.1049636545883616e-4,060,0790
6,790,2,1933,6,11,8.681857286051412e-5,060,0790
6,790,1,1874,501,2,1.5785195065548023e-5,060,0790
6,790,1,1871,501,2,1.5785195065548023e-5,060,0790
6,790,2,1919,6,14,1.1049636545883616e-4,060,0790
6,790,1,1913,6,5,3.946298766387006e-5,060,0790
6,790,1,1939,6,8,6.314078026219209e-5,060,0790
6,790,2,1924,6,15,1.1838896299161017e-4,060,0790
6,790,2,1899,501,9,7.10333777949661e-5,060,0790
6,790,2,1901,56,1,7.892597532774011e-6,060,0790
6,790,2,1934,29,1,7.892597532774011e-6,060,0790
6,790,1,1919,6,7,5.524818272941808e-5,060,0790
6,790,2,1905,501,2,1.5785195065548023e-5,060,0790
6,790,1,1904,6,1,7.892597532774011e-6,060,0790
6,790,2,1913,6,3,2.3677792598322034e-5,060,0790
6,790,1,1919,15,3,2.3677792598322034e-5,060,0790
6,790,2,1913,501,1,7.892597532774011e-6,060,0790
6,790,1,1907,501,2,1.5785195065548023e-5,060,0790
6,790,1,1904,501,2,1.5785195065548023e-5,060,0790
6,790,1,1907,15,1,7.892597532774011e-6,060,0790
6,790,2,1882,501,1,7.892597532774011e-6,060,0790
6,810,1,1910,501,3,2.3677792598322034e-5,060,0810
6,810,1,1889,501,6,4.735558519664407e-5,060,0810
6,810,1,1900,1,1,7.892597532774011e-6,060,0810
6,810,1,1919,6,17,1.341741580571582e-4,060,0810
6,810,1,1932,6,13,1.0260376792606214e-4,060,0810
6,810,2,1910,6,3,2.3677792598322034e-5,060,0810
6,810,1,1892,501,5,3.946298766387006e-5,060,0810
6,810,1,1907,53,2,1.5785195065548023e-5,060,0810
6,810,2,1881,501,1,7.892597532774011e-6,060,0810
6,810,1,1920,8,2,1.5785195065548023e-5,060,0810
6,810,2,1910,15,1,7.892597532774011e-6,060,0810
6,810,2,1888,501,3,2.3677792598322034e-5,060,0810
6,810,2,1884,501,1,7.892597532774011e-6,060,0810
6,810,2,1922,53,1,7.892597532774011e-6,060,0810
6,810,1,1921,53,1,7.892597532774011e-6,060,0810
6,810,2,1917,53,1,7.892597532774011e-6,060,0810
6,830,2,1924,6,31,2.4467052351599434e-4,060,0830
6,830,2,1895,501,12,9.471117039328814e-5,060,0830
6,830,1,1882,501,17,1.341741580571582e-4,060,0830
6,830,1,1875,501,10,7.892597532774011e-5,060,0830
6,830,2,1910,53,1,7.892597532774011e-6,060,0830
6,830,1,1908,501,3,2.3677792598322034e-5,060,0830
6,830,2,1918,56,1,7.892597532774011e-6,060,0830
6,830,1,1939,6,17,1.341741580571582e-4,060,0830
6,830,1,1925,48,1,7.892597532774011e-6,060,0830
6,830,2,1931,6,16,1.2628156052438418e-4,060,0830
6,830,1,1876,501,8,6.314078026219209e-5,060,0830
6,830,2,1913,6,6,4.735558519664407e-5,060,0830
6,830,2,1907,6,2,1.5785195065548023e-5,060,0830
6,830,1,1908,6,4,3.1570390131096046e-5,060,0830
6,830,1,1892,501,6,4.735558519664407e-5,060,0830
6,830,2,1907,501,6,4.735558519664407e-5,060,0830
6,830,2,1935,6,15,1.1838896299161017e-4,060,0830
6,830,2,1891,501,11,8.681857286051412e-5,060,0830
6,830,1,1903,501,15,1.1838896299161017e-4,060,0830
6,830,2,1936,6,11,8.681857286051412e-5,060,0830
6,830,2,1914,6,14,1.1049636545883616e-4,060,0830
6,830,1,1872,501,4,3.1570390131096046e-5,060,0830
6,830,2,1914,501,1,7.892597532774011e-6,060,0830
6,830,2,1936,501,1,7.892597532774011e-6,060,0830
6,830,2,1916,8,1,7.892597532774011e-6,060,0830
6,830,2,1920,6,19,1.4995935312270623e-4,060,0830
6,830,2,1920,501,1,7.892597532774011e-6,060,0830
6,830,2,1907,15,5,3.946298766387006e-5,060,0830
6,830,1,1916,49,1,7.892597532774011e-6,060,0830
6,830,2,1909,56,1,7.892597532774011e-6,060,0830
6,830,1,1923,8,2,1.5785195065548023e-5,060,0830
6,830,2,1872,501,1,7.892597532774011e-6,060,0830
6,830,1,1908,15,4,3.1570390131096046e-5,060,0830
6,830,2,1929,53,1,7.892597532774011e-6,060,0830
6,830,1,1917,16,1,7.892597532774011e-6,060,0830
6,830,2,1913,15,1,7.892597532774011e-6,060,0830
6,830,1,1910,53,2,1.5785195065548023e-5,060,0830
6,830,1,1917,53,1,7.892597532774011e-6,060,0830
6,830,1,1903,15,2,1.5785195065548023e-5,060,0830
6,830,2,1916,49,1,7.892597532774011e-6,060,0830
6,830,2,1924,31,1,7.892597532774011e-6,060,0830
6,830,2,1921,53,1,7.892597532774011e-6,060,0830
6,830,2,1920,15,1,7.892597532774011e-6,060,0830
6,830,1,1916,8,1,7.892597532774011e-6,060,0830
6,830,2,1913,501,2,1.5785195065548023e-5,060,0830
6,830,1,1921,41,1,7.892597532774011e-6,060,0830
6,830,2,1936,15,1,7.892597532774011e-6,060,0830
6,830,2,1914,15,1,7.892597532774011e-6,060,0830
6,830,1,1869,501,1,7.892597532774011e-6,060,0830
6,830,1,1917,56,1,7.892597532774011e-6,060,0830
6,830,1,1919,37,1,7.892597532774011e-6,060,0830
6,850,1,1923,6,64,5.051262420975367e-4,060,0850
6,850,1,1919,6,69,5.445892297614068e-4,060,0850
6,850,1,1924,6,70,5.524818272941808e-4,060,0850
6,850,2,1926,6,69,5.445892297614068e-4,060,0850
6,850,2,1931,6,55,4.340928643025706e-4,060,0850
6,850,1,1916,6,30,2.3677792598322033e-4,060,0850
6,850,1,1875,501,27,2.1310013338489832e-4,060,0850
6,850,1,1903,6,5,3.946298766387006e-5,060,0850
6,850,1,1939,6,34,2.683483161143164e-4,060,0850
6,850,1,1915,6,39,3.0781130377818643e-4,060,0850
6,850,2,1912,6,16,1.2628156052438418e-4,060,0850
6,850,1,1935,6,23,1.8152974325380227e-4,060,0850
6,850,1,1932,6,43,3.393816939092825e-4,060,0850
6,850,1,1919,501,3,2.3677792598322034e-5,060,0850
6,850,1,1930,6,47,3.709520840403785e-4,060,0850
6,850,1,1926,6,48,3.7884468157315255e-4,060,0850
6,850,1,1903,501,14,1.1049636545883616e-4,060,0850
6,850,2,1872,501,5,3.946298766387006e-5,060,0850
6,850,1,1908,53,1,7.892597532774011e-6,060,0850
6,850,2,1907,501,3,2.3677792598322034e-5,060,0850
6,850,1,1903,15,3,2.3677792598322034e-5,060,0850
6,850,1,1892,501,12,9.471117039328814e-5,060,0850
6,850,1,1919,15,1,7.892597532774011e-6,060,0850
6,850,1,1916,15,1,7.892597532774011e-6,060,0850
6,850,2,1907,6,8,6.314078026219209e-5,060,0850
6,850,1,1892,15,1,7.892597532774011e-6,060,0850
6,850,2,1876,501,3,2.3677792598322034e-5,060,0850
6,850,1,1909,19,1,7.892597532774011e-6,060,0850
6,850,2,1918,4,1,7.892597532774011e-6,060,0850
6,850,2,1877,26,1,7.892597532774011e-6,060,0850
6,850,1,1872,501,10,7.892597532774011e-5,060,0850
6,850,2,1907,15,4,3.1570390131096046e-5,060,0850
6,850,1,1916,501,3,2.3677792598322034e-5,060,0850
6,850,1,1928,8,1,7.892597532774011e-6,060,0850
6,850,1,1932,15,1,7.892597532774011e-6,060,0850
6,850,1,1916,31,1,7.892597532774011e-6,060,0850
6,850,1,1926,31,1,7.892597532774011e-6,060,0850
6,850,2,1909,53,1,7.892597532774011e-6,060,0850
6,850,1,1886,515,1,7.892597532774011e-6,060,0850
6,850,2,1855,501,2,1.5785195065548023e-5,060,0850
6,850,1,1915,31,1,7.892597532774011e-6,060,0850
6,850,1,1924,501,1,7.892597532774011e-6,060,0850
6,850,2,1917,41,1,7.892597532774011e-6,060,0850
6,870,1,1903,501,2,1.5785195065548023e-5,060,0870
6,870,1,1931,6,16,1.2628156052438418e-4,060,0870
6,870,1,1933,6,6,4.735558519664407e-5,060,0870
6,870,2,1900,501,8,6.314078026219209e-5,060,0870
6,870,1,1925,6,24,1.8942234078657628e-4,060,0870
6,870,2,1929,6,12,9.471117039328814e-5,060,0870
6,870,2,1918,6,12,9.471117039328814e-5,060,0870
6,870,1,1926,6,17,1.341741580571582e-4,060,0870
6,870,2,1931,6,5,3.946298766387006e-5,060,0870
6,870,2,1900,15,2,1.5785195065548023e-5,060,0870
6,870,2,1915,6,16,1.2628156052438418e-4,060,0870
6,870,2,1892,501,10,7.892597532774011e-5,060,0870
6,870,1,1899,501,7,5.524818272941808e-5,060,0870
6,870,1,1899,15,1,7.892597532774011e-6,060,0870
6,870,1,1900,501,7,5.524818272941808e-5,060,0870
6,870,2,1938,6,9,7.10333777949661e-5,060,0870
6,870,1,1879,501,6,4.735558519664407e-5,060,0870
6,870,2,1902,501,3,2.3677792598322034e-5,060,0870
6,870,1,1906,6,5,3.946298766387006e-5,060,0870
6,870,1,1936,6,8,6.314078026219209e-5,060,0870
6,870,2,1901,501,4,3.1570390131096046e-5,060,0870
6,870,1,1937,6,9,7.10333777949661e-5,060,0870
6,870,2,1930,6,11,8.681857286051412e-5,060,0870
6,870,2,1925,49,1,7.892597532774011e-6,060,0870
6,870,2,1901,6,1,7.892597532774011e-6,060,0870
6,870,1,1906,501,2,1.5785195065548023e-5,060,0870
6,870,1,1922,53,1,7.892597532774011e-6,060,0870
6,870,2,1903,501,3,2.3677792598322034e-5,060,0870
6,870,2,1885,501,2,1.5785195065548023e-5,060,0870
6,870,2,1899,501,2,1.5785195065548023e-5,060,0870
6,870,2,1915,15,1,7.892597532774011e-6,060,0870
6,870,1,1903,15,2,1.5785195065548023e-5,060,0870
6,870,2,1901,15,1,7.892597532774011e-6,060,0870
6,870,2,1874,501,2,1.5785195065548023e-5,060,0870
6,950,1,1901,501,11,8.681857286051412e-5,060,0950
6,950,2,1932,6,8,6.314078026219209e-5,060,0950
6,950,1,1920,6,6,4.735558519664407e-5,060,0950
6,950,1,1902,501,6,4.735558519664407e-5,060,0950
6,950,1,1914,501,3,2.3677792598322034e-5,060,0950
6,950,1,1920,501,1,7.892597532774011e-6,060,0950
6,950,1,1881,501,7,5.524818272941808e-5,060,0950
6,950,1,1924,6,16,1.2628156052438418e-4,060,0950
6,950,1,1922,6,19,1.4995935312270623e-4,060,0950
6,950,2,1929,6,12,9.471117039328814e-5,060,0950
6,950,1,1875,501,7,5.524818272941808e-5,060,0950
6,950,2,1897,501,11,8.681857286051412e-5,060,0950
6,950,1,1916,6,7,5.524818272941808e-5,060,0950
6,950,1,1914,6,5,3.946298766387006e-5,060,0950
6,950,2,1921,6,12,9.471117039328814e-5,060,0950
6,950,1,1876,501,4,3.1570390131096046e-5,060,0950
6,950,2,1935,6,4,3.1570390131096046e-5,060,0950
6,950,2,1929,501,1,7.892597532774011e-6,060,0950
6,950,2,1889,110,1,7.892597532774011e-6,060,0950
6,970,2,1925,6,13,1.0260376792606214e-4,060,0970
6,970,1,1935,6,7,5.524818272941808e-5,060,0970
6,970,2,1922,6,12,9.471117039328814e-5,060,0970
6,970,1,1875,501,6,4.735558519664407e-5,060,0970
6,970,2,1883,501,2,1.5785195065548023e-5,060,0970
6,970,1,1877,501,5,3.946298766387006e-5,060,0970
6,970,1,1889,501,4,3.1570390131096046e-5,060,0970
6,970,2,1933,6,5,3.946298766387006e-5,060,0970
6,970,1,1897,501,2,1.5785195065548023e-5,060,0970
6,970,2,1884,501,4,3.1570390131096046e-5,060,0970
6,970,1,1899,501,2,1.5785195065548023e-5,060,0970
6,970,2,1879,501,2,1.5785195065548023e-5,060,0970
